date,open,high,low,close,volume,MACD,RSI
2018-11-30,180.290,180.330,177.030,178.580,39531598,-9.755,35.675
2018-12-03,184.460,184.940,181.210,184.820,40799774,-8.862,42.776
2018-12-04,180.950,182.390,176.270,176.690,41344313,-8.710,37.039
2018-12-06,171.760,174.780,170.420,174.720,43099506,-8.648,35.787
2018-12-07,173.490,174.490,168.300,168.490,42282246,-8.999,32.091
2018-12-10,165.000,170.090,163.330,169.600,62028506,-9.082,33.410
2018-12-11,171.660,171.790,167.000,168.630,47284601,-9.121,32.810
2018-12-12,170.400,171.920,169.020,169.100,35628122,-9.011,33.434
2018-12-13,170.490,172.570,169.550,170.950,31897872,-8.674,35.954
2018-12-14,169.000,169.080,165.280,165.480,40704521,-8.747,32.086
2018-12-17,165.450,168.350,162.730,163.940,44228692,-8.828,31.073
2018-12-18,165.350,167.530,164.390,166.070,33841747,-8.621,34.170
2018-12-19,166.000,167.450,159.090,160.890,49047297,-8.773,30.572
2018-12-20,160.390,162.110,155.300,156.830,64774651,-9.117,28.077
2018-12-21,156.860,158.160,149.630,150.730,95746930,-9.769,24.801
2018-12-24,148.150,151.550,146.590,146.830,37169252,-10.479,22.957
2018-12-26,148.300,157.230,146.720,157.170,58585383,-10.091,36.449
2018-12-27,155.840,156.770,150.070,156.150,53117799,-9.754,35.783
2018-12-28,157.500,158.520,154.550,156.230,42293174,-9.372,35.882
2018-12-31,158.530,159.360,156.480,157.850,35004059,-8.837,37.966
2019-01-02,154.890,158.850,154.230,157.920,37041802,-8.311,38.059
2019-01-03,143.980,145.720,142.000,142.190,91375320,-9.060,27.874
2019-01-04,144.530,148.550,143.800,148.260,58616586,-9.059,35.093
2019-01-07,148.700,148.830,145.900,147.930,54788340,-8.981,34.888
2019-01-08,149.560,151.820,148.520,150.750,41039356,-8.592,38.201
2019-01-09,151.290,154.530,149.630,153.310,45191704,-7.986,41.130
2019-01-10,152.500,153.970,150.860,153.800,37111305,-7.381,41.699
2019-01-11,152.880,153.700,151.510,152.290,27024060,-6.943,40.402
2019-01-14,150.900,151.270,149.220,150.000,32452949,-6.704,38.449
2019-01-15,150.270,153.390,150.050,153.070,28710557,-6.195,42.465
2019-01-16,153.080,155.880,153.000,154.940,31128550,-5.576,44.826
2019-01-17,154.200,157.660,153.260,155.860,29821532,-4.955,46.000
2019-01-18,157.530,157.880,155.981,156.820,33761256,-4.335,47.262
2019-01-22,156.410,156.730,152.620,153.300,30393970,-4.081,43.271
2019-01-23,154.150,155.140,151.700,153.920,23130570,-3.785,44.165
2019-01-24,154.110,154.480,151.740,152.700,25442010,-3.608,42.737
2019-01-25,155.450,158.130,154.320,157.760,33554381,-3.025,49.962
2019-01-28,155.790,156.330,153.660,156.300,26196598,-2.649,48.077
2019-01-29,156.250,158.130,154.110,154.680,41601441,-2.455,46.004
2019-01-30,163.250,166.150,160.230,165.250,61119033,-1.431,58.563
2019-01-31,166.110,169.000,164.560,166.440,40739807,-0.517,59.700
2019-02-01,166.960,168.980,165.930,166.520,32682738,0.211,59.780
2019-02-04,167.410,171.655,167.280,171.250,31496046,1.156,64.286
2019-02-05,172.860,175.080,172.350,174.180,36101649,2.117,66.770
2019-02-06,174.650,175.570,172.853,174.240,28239671,2.851,66.821
2019-02-07,172.400,173.940,170.340,170.940,31759389,3.130,61.264
2019-02-08,168.990,170.660,168.420,170.410,23820041,3.270,60.395
2019-02-11,171.050,171.210,169.250,169.430,20993564,3.265,58.737
2019-02-12,170.100,171.000,169.700,170.890,22285533,3.340,60.478
2019-02-13,171.390,172.480,169.920,170.180,22495833,3.305,59.170
2019-02-14,169.710,171.262,169.380,170.800,21850806,3.288,59.984
2019-02-15,171.250,171.700,169.750,170.420,24717721,3.208,59.205
2019-02-19,169.710,171.440,169.490,170.930,19273077,3.149,59.957
2019-02-20,171.190,173.320,170.990,172.030,26114472,3.155,61.600
2019-02-21,171.800,172.370,170.300,171.060,17249805,3.046,59.290
2019-02-22,171.580,173.000,171.380,172.950,18913231,3.076,62.259
2019-02-25,174.150,175.870,173.950,174.230,21873597,3.168,64.166
2019-02-26,173.710,175.300,173.173,174.330,17070266,3.211,64.318
2019-02-27,173.210,175.000,172.730,174.870,27835489,3.251,65.175
2019-02-28,174.320,174.910,172.920,173.150,28715447,3.109,60.213
2019-03-01,174.340,175.150,172.890,174.970,25888197,3.107,63.389
2019-03-04,175.690,177.750,173.970,175.850,27436202,3.140,64.850
2019-03-05,175.930,176.000,174.540,175.530,19737460,3.105,63.852
2019-03-06,174.670,175.490,173.940,174.520,20833401,2.961,60.679
2019-03-07,173.870,174.440,172.020,172.500,24796759,2.654,54.811
2019-03-08,170.320,173.070,169.500,172.910,23999437,2.415,55.747
2019-03-11,175.490,179.120,175.350,178.900,32011170,2.679,66.618
2019-03-12,180.080,182.670,179.370,180.910,32468303,3.015,69.340
2019-03-13,182.250,183.300,180.920,181.710,31032524,3.308,70.375
2019-03-14,183.900,184.100,182.560,183.730,23579918,3.661,72.867
2019-03-15,184.850,187.330,183.740,186.120,39168424,4.087,75.493
2019-03-18,185.800,188.390,185.790,188.020,26225438,4.525,77.369
2019-03-19,188.350,188.990,185.920,186.530,31762883,4.698,72.672
2019-03-20,186.230,189.490,184.730,188.160,31035236,4.910,74.496
2019-03-21,190.020,196.330,189.810,195.090,51035252,5.573,80.465
2019-03-22,195.340,197.690,190.780,191.050,42408997,5.707,70.156
2019-03-25,191.510,191.980,186.600,188.740,43859783,5.562,65.026
2019-03-26,191.664,192.880,184.580,186.790,49800600,5.230,60.973
2019-03-27,188.750,189.760,186.550,188.470,29848627,5.044,63.107
2019-03-28,188.950,189.559,187.530,188.720,20780448,4.861,63.427
2019-03-29,189.830,190.080,188.540,189.950,23802530,4.760,65.036
2019-04-01,191.640,191.680,188.380,191.240,28331914,4.730,66.691
2019-04-02,191.090,194.460,191.050,194.020,22801043,4.874,69.988
2019-04-03,193.250,196.500,193.150,195.350,23272255,5.037,71.444
2019-04-04,194.790,196.370,193.140,195.690,19304374,5.135,71.821
2019-04-05,196.450,197.100,195.930,197.000,18642760,5.258,73.282
2019-04-08,196.420,200.230,196.340,200.100,25892048,5.541,76.401
2019-04-09,200.320,202.850,199.230,199.500,35769169,5.652,74.586
2019-04-10,198.680,200.740,198.180,200.620,21721666,5.764,75.745
2019-04-11,200.850,201.000,198.443,198.950,20902088,5.653,70.579
2019-04-12,199.200,200.140,196.210,198.870,27764684,5.495,70.332
2019-04-15,198.580,199.850,198.010,199.230,17543163,5.337,70.828
2019-04-16,199.370,201.370,198.560,199.250,25697416,5.155,70.857
2019-04-17,199.540,203.380,198.610,203.130,29487055,5.262,75.887
2019-04-18,203.120,204.150,202.520,203.860,24197054,5.345,76.702
2019-04-22,202.830,204.940,202.340,204.530,19440855,5.402,77.455
2019-04-23,204.430,207.750,203.900,207.480,23323206,5.621,80.451
2019-04-24,207.360,208.480,207.050,207.160,17541696,5.702,79.221
2019-04-25,206.830,207.760,205.120,205.280,18543705,5.551,72.235
2019-04-26,204.900,205.000,202.120,204.300,18649102,5.292,68.827
2019-04-29,204.400,205.970,203.860,204.610,22204785,5.053,69.320
2019-04-30,203.060,203.400,199.110,200.670,46537426,4.493,56.985
2019-05-01,209.880,215.310,209.230,210.520,64827505,4.790,70.918
2019-05-02,209.840,212.650,208.130,209.150,32000324,4.858,67.636
2019-05-03,210.890,211.840,210.230,211.750,21092378,5.064,70.433
2019-05-06,204.290,208.840,203.500,208.480,32444375,4.906,63.054
2019-05-07,205.880,207.417,200.825,202.860,38763698,4.279,52.814
2019-05-08,201.900,205.340,201.750,202.900,26339674,3.742,52.872
2019-05-09,200.400,201.680,196.660,200.720,34908953,3.104,49.276
2019-05-10,197.419,198.850,192.770,197.180,41219893,2.287,44.039
2019-05-13,187.710,189.480,182.850,185.720,57430931,0.706,32.132
2019-05-14,186.410,189.700,185.410,188.660,36529998,-0.305,36.849
2019-05-15,186.270,191.750,186.020,190.920,26544772,-0.914,40.285
2019-05-16,189.900,192.469,188.840,190.080,33056364,-1.448,39.426
2019-05-17,186.930,190.900,186.760,189.000,32883036,-1.936,38.296
2019-05-20,183.520,184.349,180.284,183.090,38737576,-2.768,32.762
2019-05-21,185.220,188.000,184.700,186.600,28519035,-3.107,38.451
2019-05-22,184.660,185.710,182.550,182.780,29770156,-3.643,34.982
2019-05-23,179.800,180.540,177.810,179.660,36529958,-4.270,32.410
2019-05-24,180.310,182.140,178.620,178.970,23714691,-4.768,31.852
2019-05-28,178.910,180.590,177.910,178.230,27948754,-5.163,31.231
2019-05-29,176.420,179.350,176.000,177.380,28481265,-5.481,30.496
2019-05-30,177.950,179.230,176.670,178.300,21218610,-5.594,32.352
2019-05-31,176.230,177.990,174.990,175.070,27044670,-5.877,29.385
2019-06-03,175.600,177.920,170.270,173.300,40415704,-6.173,27.876
2019-06-04,175.440,179.830,174.520,179.640,30967980,-5.828,39.800
2019-06-05,184.280,184.990,181.140,182.540,29776113,-5.261,44.333
2019-06-06,183.080,185.470,182.149,185.220,22526855,-4.542,48.214
2019-06-07,186.510,191.920,185.770,190.150,30684393,-3.534,54.498
2019-06-10,191.810,195.370,191.620,192.580,26221356,-2.511,57.252
2019-06-11,194.860,196.000,193.600,194.810,26933004,-1.502,59.665
2019-06-12,193.950,195.970,193.385,194.190,18253245,-0.744,58.673
2019-06-13,194.700,196.790,193.600,194.150,21900245,-0.145,58.605
2019-06-14,191.840,193.586,190.300,192.740,18761474,0.214,56.148
2019-06-17,192.900,194.960,192.170,193.890,14669321,0.584,57.706
2019-06-18,196.050,200.290,195.210,198.450,26561004,1.231,63.277
2019-06-19,199.690,199.880,197.310,197.870,21124500,1.678,62.155
2019-06-20,200.370,200.610,198.030,199.460,22104075,2.135,64.037
2019-06-21,198.800,200.850,198.150,198.780,48381066,2.415,62.604
2019-06-24,198.540,200.160,198.170,198.580,18770919,2.591,62.163
2019-06-25,198.550,199.260,195.290,195.570,21190719,2.460,55.795
2019-06-26,197.770,200.990,197.350,199.800,26072569,2.666,61.728
2019-06-27,200.290,201.570,199.570,199.740,20899992,2.792,61.602
2019-06-28,198.680,199.495,197.050,197.920,31110642,2.714,57.742
2019-07-01,203.170,204.490,200.650,201.550,27351997,2.911,62.755
2019-07-02,201.410,203.132,201.360,202.730,16945217,3.127,64.239
2019-07-03,203.280,204.440,202.690,204.410,11362045,3.395,66.299
2019-07-05,203.350,205.080,202.900,204.230,17265518,3.551,65.862
2019-07-08,200.810,201.400,198.410,200.020,25362652,3.297,56.470
2019-07-09,199.200,201.510,198.810,201.240,20578015,3.158,58.325
2019-07-10,201.850,203.730,201.560,203.230,17897309,3.172,61.227
2019-07-11,203.310,204.390,201.710,201.750,20195795,3.029,57.992
2019-07-12,202.450,204.000,202.200,203.300,17598953,3.005,60.354
2019-07-15,204.060,205.870,204.000,205.210,16948420,3.105,63.107
2019-07-16,204.590,206.110,203.500,204.500,16866853,3.092,61.400
2019-07-17,204.050,205.091,203.270,203.350,14107779,2.954,58.634
2019-07-18,204.000,205.880,203.700,205.660,18582235,2.997,62.308
2019-07-19,205.790,206.500,202.360,202.590,20929307,2.751,55.282
2019-07-22,203.650,207.230,203.610,207.220,22284954,2.897,62.204
2019-07-23,208.460,208.910,207.290,208.840,18655280,3.107,64.287
2019-07-24,207.670,209.150,207.170,208.670,14991737,3.223,63.889
2019-07-25,208.890,209.240,206.730,207.020,13909671,3.145,60.007
2019-07-26,207.480,209.730,207.140,207.740,17655626,3.106,61.117
2019-07-29,208.470,210.640,208.440,209.680,21673759,3.194,64.016
2019-07-30,208.760,210.160,207.310,208.780,33946830,3.156,61.717
2019-07-31,216.420,221.370,211.300,213.040,69281704,3.429,67.640
2019-08-01,213.900,218.030,206.744,208.430,54328234,3.237,57.307
2019-08-02,205.530,206.430,201.630,204.020,40862969,2.697,49.514
2019-08-05,197.990,198.649,192.580,193.340,52393619,1.392,36.551
2019-08-06,196.310,198.067,194.040,197.000,35825117,0.645,42.142
2019-08-07,195.410,199.560,193.820,199.040,33364600,0.215,45.048
2019-08-08,200.200,203.530,199.390,203.430,27009925,0.227,50.778
2019-08-09,201.300,202.760,199.290,200.990,24619846,0.038,47.795
2019-08-12,199.620,202.052,199.150,200.480,22482144,-0.151,47.171
2019-08-13,201.020,212.140,200.480,200.480,47546780,-0.297,47.171
2019-08-14,203.160,206.440,202.587,202.750,36547582,-0.227,50.505
2019-08-15,203.460,205.140,199.670,201.740,27887230,-0.250,49.023
2019-08-16,204.280,207.160,203.840,206.500,28813694,0.114,55.633
2019-08-19,210.620,212.731,210.025,210.350,24457346,0.706,60.136
2019-08-20,210.880,213.350,210.320,210.360,26919866,1.162,60.147
2019-08-21,212.990,213.650,211.603,212.640,21564761,1.687,62.743
2019-08-22,213.190,214.435,210.750,212.460,22268009,2.066,62.397
2019-08-23,209.430,212.051,201.000,202.640,46881273,1.556,47.142
2019-08-26,205.860,207.190,205.057,206.490,26067041,1.445,52.088
2019-08-27,207.860,208.550,203.530,204.160,25897644,1.156,49.094
2019-08-28,204.100,205.720,203.320,205.530,15951632,1.026,50.882
2019-08-29,208.500,209.320,206.655,209.010,21007830,1.190,55.187
2019-08-30,210.160,210.450,207.200,208.490,21162761,1.263,54.419
2019-09-03,206.430,206.980,204.220,205.700,20077721,1.084,50.371
2019-09-04,208.390,209.480,207.320,209.190,19748732,1.209,54.891
2019-09-05,211.970,213.970,211.510,213.280,23947184,1.620,59.542
2019-09-06,214.050,214.420,212.510,213.260,19362307,1.922,59.509
2019-09-09,214.840,216.440,211.070,214.170,27309652,2.209,60.558
2019-09-10,213.860,216.780,211.710,216.700,31778080,2.610,63.397
2019-09-11,218.070,223.710,217.730,223.590,44291011,3.445,69.776
2019-09-12,224.800,226.420,222.860,223.085,32226691,4.019,68.829
2019-09-13,220.000,220.790,217.020,218.750,39765730,4.078,61.157
2019-09-16,217.730,220.130,217.560,219.900,21162490,4.169,62.356
2019-09-17,219.960,220.820,219.120,220.700,18387278,4.256,63.206
2019-09-18,221.060,222.850,219.440,222.770,25643126,4.441,65.386
2019-09-19,222.010,223.760,220.370,220.960,22187876,4.391,61.931
2019-09-20,221.380,222.560,217.473,217.730,57992721,4.045,56.223
2019-09-23,218.950,219.840,217.650,218.720,19446682,3.806,57.515
2019-09-24,221.030,222.490,217.190,217.680,31437486,3.492,55.656
2019-09-25,218.500,221.500,217.140,221.030,22539343,3.474,60.127
2019-09-26,220.000,220.940,218.830,219.890,19088347,3.330,57.985
2019-09-27,220.540,220.960,217.281,218.820,25361491,3.093,55.969
2019-09-30,220.900,224.580,220.790,223.970,26447830,3.283,62.692
2019-10-01,225.070,228.220,224.200,224.590,36187699,3.444,63.416
2019-10-02,223.060,223.580,217.930,218.960,35767402,3.082,53.298
2019-10-03,218.430,220.960,215.132,220.820,30352687,2.911,55.807
2019-10-04,225.640,227.490,223.890,227.010,34763633,3.238,62.941
2019-10-07,226.270,229.930,225.840,227.060,30889371,3.462,62.993
2019-10-08,225.820,228.060,224.330,224.400,29283812,3.385,58.309
2019-10-09,227.030,227.790,225.640,227.030,19029427,3.496,61.368
2019-10-10,227.930,230.440,227.300,230.090,28965449,3.787,64.620
2019-10-11,232.950,237.640,232.308,236.210,41995169,4.461,70.051
2019-10-14,234.900,238.134,234.670,235.870,24413805,4.910,69.414
2019-10-15,236.390,237.650,234.880,235.320,23043036,5.163,68.331
2019-10-16,233.370,235.240,233.200,234.370,19286711,5.226,66.403
2019-10-17,235.090,236.150,233.520,235.280,17273310,5.288,67.353
2019-10-18,234.590,237.580,234.290,236.410,24377166,5.367,68.543
2019-10-21,237.520,240.990,237.320,240.510,22368389,5.695,72.463
2019-10-22,241.160,242.200,239.622,239.960,22726092,5.843,71.182
2019-10-23,242.100,243.240,241.220,243.180,19934973,6.149,74.073
2019-10-24,244.510,244.800,241.805,243.580,17985373,6.351,74.416
2019-10-25,243.160,246.730,242.880,246.580,18369484,6.676,76.889
2019-10-28,247.420,249.250,246.720,249.050,24501970,7.051,78.713
2019-10-29,248.970,249.750,242.570,243.290,35709046,6.806,65.692
2019-10-30,244.760,245.300,241.210,243.260,31146184,6.533,65.632
2019-10-31,247.240,249.170,237.260,248.760,34793263,6.684,70.948
2019-11-01,249.540,255.930,249.160,255.820,38291484,7.289,76.067
2019-11-04,257.330,257.845,255.380,257.500,25818128,7.815,77.101
2019-11-05,257.050,258.190,256.320,257.130,19974527,8.107,76.319
2019-11-06,256.770,257.490,255.365,257.240,18966124,8.253,76.395
2019-11-07,258.740,260.350,258.110,259.430,23737458,8.448,77.927
2019-11-08,258.690,260.440,256.850,260.140,17521032,8.561,78.416
2019-11-11,258.300,262.470,258.280,262.200,21157820,8.717,79.813
2019-11-12,261.550,262.790,260.920,261.960,21893919,8.720,79.170
2019-11-13,261.130,264.780,261.070,264.470,25893195,8.823,80.903
2019-11-14,263.870,264.880,262.100,262.640,22406364,8.658,75.942
2019-11-15,263.680,265.780,263.010,265.760,25093668,8.678,78.377
2019-11-18,265.800,267.430,264.230,267.100,21701025,8.702,79.344
2019-11-19,267.900,268.000,265.393,266.290,19069747,8.557,77.100
2019-11-20,265.540,266.083,260.400,263.190,26611270,8.099,69.050
2019-11-21,263.690,264.005,261.180,262.010,30398778,7.554,66.217
2019-11-22,262.590,263.180,260.840,261.780,16332142,7.022,65.651
2019-11-25,262.710,266.440,262.520,266.370,21029622,6.891,70.978
2019-11-26,266.940,267.160,262.500,264.290,26350501,6.544,65.984
2019-11-27,265.580,267.980,265.310,267.840,16386141,6.481,69.879
2019-11-29,266.600,268.000,265.900,267.250,11654412,6.311,68.476
2019-12-02,267.270,268.250,263.450,264.160,23694290,5.859,61.508
2019-12-03,258.310,259.530,256.290,259.450,29378201,5.063,52.705
2019-12-04,261.070,263.310,260.680,261.740,16810425,4.564,56.002
2019-12-05,263.790,265.890,262.730,265.580,18876405,4.427,60.922
2019-12-06,267.480,271.000,267.300,270.710,26549152,4.679,66.337
2019-12-09,270.000,270.800,264.910,266.920,32182977,4.520,59.750
2019-12-10,268.600,270.070,265.860,268.480,22632883,4.469,61.447
2019-12-11,268.810,271.100,268.500,270.770,19723971,4.561,63.856
2019-12-12,267.780,272.560,267.321,271.460,34437758,4.635,64.574
2019-12-13,271.460,275.300,270.930,275.150,33432869,4.936,68.213
2019-12-16,277.000,280.790,276.980,279.860,32081183,5.490,72.145
2019-12-17,279.570,281.770,278.800,280.410,29027049,5.906,72.572
2019-12-18,279.800,281.900,279.120,279.740,29024753,6.111,71.142
2019-12-19,279.500,281.180,278.950,280.020,24627072,6.225,71.396
2019-12-20,282.230,282.650,278.560,279.440,69032964,6.196,70.023
2019-12-23,280.530,284.250,280.373,284.000,24671853,6.467,74.220
2019-12-24,284.690,284.890,282.920,284.270,12119894,6.627,74.448
2019-12-26,284.820,289.980,284.700,289.910,23335464,7.127,78.690
2019-12-27,291.120,293.970,288.120,289.800,36593433,7.429,78.417
2019-12-30,289.460,292.690,285.220,291.520,36450173,7.717,79.610
2019-12-31,289.930,293.680,289.520,293.650,25589060,8.026,81.010
2020-01-02,296.240,300.600,295.190,300.350,33912668,8.710,84.593
2020-01-03,297.150,300.580,296.500,297.430,36633895,8.914,77.711
2020-01-06,293.790,299.960,292.750,299.800,29644774,9.162,79.191
2020-01-07,299.840,300.900,297.480,298.390,27877668,9.139,75.959
2020-01-08,297.160,304.440,297.156,303.190,33090947,9.399,79.088
2020-01-09,307.235,310.430,306.200,309.630,42623256,10.010,82.397
2020-01-10,310.600,312.670,308.250,310.330,35217292,10.431,82.717
2020-01-13,311.640,317.070,311.150,316.960,30521853,11.170,85.422
2020-01-14,316.700,317.570,312.170,312.680,40653457,11.281,77.041
2020-01-15,311.850,315.500,309.550,311.340,30480932,11.132,74.574
2020-01-16,313.590,315.700,312.090,315.240,27634774,11.199,76.893
2020-01-17,316.270,318.740,315.000,318.730,34454117,11.403,78.760
2020-01-21,317.190,319.020,316.000,316.570,27710814,11.261,74.735
2020-01-22,318.580,319.990,317.310,317.700,25458115,11.111,75.442
2020-01-23,317.920,319.560,315.650,319.230,26118153,10.989,76.405
2020-01-24,320.250,323.330,317.519,318.310,36634380,10.694,74.513
2020-01-27,310.060,311.770,304.880,308.950,40488192,9.595,58.613
2020-01-28,312.600,318.400,312.190,317.690,40559093,9.322,65.925
2020-01-29,324.450,327.850,321.380,324.340,54149990,9.532,70.234
2020-01-30,320.543,324.090,318.750,323.870,31685808,9.551,69.564
2020-01-31,320.930,322.680,308.290,309.510,49897120,8.311,52.954
2020-02-03,304.300,313.490,302.220,308.660,43497982,7.177,52.160
2020-02-04,315.310,319.640,313.635,318.850,34154135,7.020,59.918
2020-02-05,323.520,324.760,318.950,321.450,29706997,7.024,61.628
2020-02-06,322.570,325.220,320.265,325.210,26357211,7.247,64.019
2020-02-07,322.370,323.400,318.000,320.030,29421351,6.926,58.602
2020-02-10,314.180,321.550,313.850,321.550,27338715,6.717,59.680
2020-02-11,323.600,323.900,318.710,319.610,23580783,6.322,57.618
2020-02-12,321.470,327.220,321.470,327.200,28432974,6.546,63.004
2020-02-13,324.380,326.220,323.350,324.870,23687039,6.461,60.464
2020-02-14,324.740,325.980,322.850,324.950,20028499,6.327,60.523
2020-02-18,315.360,319.750,314.610,319.000,38193294,5.675,54.075
2020-02-19,320.000,324.570,320.000,323.620,23496012,5.468,57.831
2020-02-20,322.630,324.650,318.210,320.300,25141489,4.979,54.388
2020-02-21,318.620,320.450,310.500,313.050,32426415,3.961,47.708
2020-02-24,297.260,304.180,289.230,298.180,55651329,1.932,37.528
2020-02-25,300.950,302.530,286.130,288.080,57669973,-0.486,32.461
2020-02-26,286.530,297.880,286.500,292.650,49679452,-2.010,36.630
2020-02-27,281.100,286.000,272.960,273.520,80151469,-4.707,28.656
2020-02-28,257.260,278.410,256.370,273.360,106723793,-6.779,28.600
2020-03-02,282.280,301.440,277.720,298.810,85367181,-6.295,46.526
2020-03-03,303.670,304.000,285.800,289.170,79877575,-6.613,42.204
2020-03-04,296.440,303.400,293.130,302.740,54794640,-5.705,49.338
2020-03-05,295.520,299.550,291.410,292.920,46894152,-5.711,45.008
2020-03-06,282.000,290.820,281.230,288.950,56544247,-5.968,43.352
2020-03-09,263.750,278.090,263.000,266.170,71686236,-7.918,35.320
2020-03-10,277.140,286.440,269.370,285.340,71365933,-7.827,44.619
2020-03-11,277.390,281.220,271.860,275.430,64094970,-8.456,41.312
2020-03-12,255.940,270.000,248.000,248.230,104618759,-11.023,33.889
