date,open,high,low,close,volume,MACD,RSI
2016-03-29,141.290,142.040,140.500,141.900,3346498,2.442,65.352
2016-03-30,142.910,143.400,142.290,142.460,3161304,2.408,66.837
2016-03-31,142.560,143.050,141.480,141.880,3520156,2.307,63.787
2016-04-01,141.300,144.050,141.110,143.790,3985952,2.355,68.831
2016-04-04,143.990,143.990,142.770,143.220,3163902,2.320,65.882
2016-04-05,142.420,142.480,140.930,141.200,3166539,2.105,56.622
2016-04-06,141.310,141.820,140.420,141.700,2820506,1.952,58.189
2016-04-07,140.930,141.200,140.270,140.810,2920457,1.739,54.421
2016-04-08,141.530,141.990,140.680,141.060,2118463,1.573,55.297
2016-04-11,141.790,142.094,140.960,140.990,2381094,1.419,54.978
2016-04-12,141.250,142.490,140.980,142.400,2649297,1.394,59.978
2016-04-13,142.950,144.140,142.890,144.040,3563673,1.490,64.865
2016-04-14,144.100,144.350,143.470,143.720,2487261,1.523,63.243
2016-04-15,144.140,144.160,142.940,143.450,3124074,1.509,61.837
2016-04-18,143.000,144.479,142.950,144.380,2765958,1.556,64.744
2016-04-19,144.780,146.380,144.515,145.950,3657481,1.700,69.032
2016-04-20,145.980,146.440,145.375,146.090,2289251,1.804,69.390
2016-04-21,146.090,146.420,144.670,144.860,2880061,1.768,62.556
2016-04-22,145.320,146.390,144.970,146.110,2692428,1.818,66.199
2016-04-25,145.650,146.368,145.500,146.180,2198680,1.843,66.396
2016-04-26,146.590,147.160,146.300,147.020,2942630,1.908,68.752
2016-04-27,146.900,148.030,146.500,147.600,2991545,1.984,70.300
2016-04-28,146.640,147.460,145.760,146.070,2528629,1.899,61.626
2016-04-29,145.400,146.220,144.520,145.480,3895593,1.763,58.623
2016-05-02,145.770,147.140,145.690,146.890,2774557,1.749,63.235
2016-05-03,145.910,146.090,144.080,144.830,3551474,1.554,53.800
2016-05-04,144.160,144.400,143.330,144.240,2483466,1.337,51.433
2016-05-05,144.220,144.820,143.480,143.880,2438293,1.122,49.987
2016-05-06,143.820,144.840,143.330,144.620,2288700,1.000,52.916
2016-05-09,144.540,144.540,141.920,142.910,3644610,0.757,46.186
2016-05-10,143.340,144.900,143.250,144.780,3130976,0.707,53.196
2016-05-11,144.880,144.980,142.750,142.870,2939925,0.507,46.529
2016-05-12,143.460,143.720,142.305,143.310,2431419,0.380,48.141
2016-05-13,143.210,143.700,141.130,141.400,3232296,0.124,42.193
2016-05-16,141.400,142.150,141.210,141.850,2885961,-0.042,43.950
2016-05-17,141.970,141.990,139.901,140.340,3963921,-0.292,39.600
2016-05-18,140.180,141.850,139.950,141.470,2917795,-0.395,44.062
2016-05-19,141.070,141.650,139.680,140.790,2803692,-0.525,42.049
2016-05-20,141.480,142.490,141.160,141.830,3170950,-0.538,46.105
2016-05-23,141.850,142.000,141.050,141.480,2052534,-0.570,44.964
2016-05-24,141.950,144.050,141.730,143.710,3268812,-0.411,52.950
2016-05-25,143.720,144.940,143.720,144.080,2936578,-0.252,54.139
2016-05-26,144.000,144.190,142.880,143.050,2741957,-0.206,50.326
2016-05-27,143.490,143.620,142.770,143.350,2289877,-0.145,51.400
2016-05-31,143.890,144.140,140.540,140.540,6564680,-0.319,42.200
2016-06-01,140.970,142.090,140.370,141.990,3278030,-0.336,47.429
2016-06-02,141.650,142.110,140.960,142.110,2757262,-0.336,47.849
2016-06-03,141.160,141.520,140.110,141.140,3153784,-0.409,44.734
2016-06-06,141.620,142.500,141.390,141.820,2687018,-0.408,47.323
2016-06-07,142.160,142.490,141.390,141.410,2729798,-0.435,45.926
2016-06-08,141.570,142.690,141.530,142.530,2390589,-0.362,50.247
2016-06-09,142.050,142.510,141.160,142.230,2187598,-0.325,49.115
2016-06-10,141.310,142.360,141.240,141.760,2579843,-0.329,47.316
2016-06-13,141.230,142.650,140.940,140.940,2998522,-0.394,44.270
2016-06-14,140.790,141.550,140.515,141.300,3476070,-0.412,45.916
2016-06-15,141.780,142.170,140.320,140.450,3219815,-0.489,42.709
2016-06-16,140.000,142.050,138.960,141.990,3639755,-0.421,49.581
2016-06-17,141.980,142.000,140.450,140.730,5394081,-0.463,44.842
2016-06-20,141.960,142.940,141.630,141.670,4039022,-0.416,48.775
2016-06-21,142.060,143.630,141.850,143.530,3677443,-0.226,55.533
2016-06-22,143.630,144.660,143.570,143.940,3659710,-0.042,56.884
2016-06-23,144.970,146.000,144.595,145.980,4493647,0.265,62.917
2016-06-24,140.740,142.000,139.470,139.710,12609137,0.003,43.000
2016-06-27,138.790,139.000,136.650,138.500,6382423,-0.299,40.345
2016-06-28,139.790,140.360,138.290,140.280,5320230,-0.390,45.660
2016-06-29,141.300,142.120,139.910,142.120,4257218,-0.311,50.562
2016-06-30,142.210,144.820,142.101,144.790,5197122,-0.032,56.671
2016-07-01,144.590,144.830,143.750,143.960,2874437,0.121,54.420
2016-07-05,143.190,143.560,141.760,142.230,3426344,0.101,49.965
2016-07-06,141.900,142.640,140.950,142.510,2805686,0.107,50.669
2016-07-07,142.380,143.040,141.190,141.910,2864267,0.062,49.075
2016-07-08,143.350,143.740,142.721,143.650,3718153,0.166,53.629
2016-07-11,143.750,144.230,143.430,143.930,3195186,0.267,54.337
2016-07-12,144.530,145.030,143.980,144.670,3158769,0.402,56.238
2016-07-13,144.880,145.990,144.410,145.930,3274469,0.604,59.341
2016-07-14,146.250,146.660,145.460,145.730,3323041,0.740,58.630
2016-07-15,146.250,146.440,145.120,145.970,3860825,0.856,59.261
2016-07-18,146.000,146.710,146.000,146.570,3128132,0.986,60.867
2016-07-19,146.060,146.990,145.850,146.920,3543311,1.104,61.813
2016-07-20,146.810,146.940,145.695,146.170,2855619,1.124,58.548
2016-07-21,146.010,146.220,144.194,144.350,3962702,0.982,51.446
2016-07-22,144.720,144.850,143.890,144.600,3142024,0.880,52.302
2016-07-25,144.870,145.000,143.600,144.140,2483906,0.753,50.537
2016-07-26,144.340,144.850,143.830,144.340,2466354,0.660,51.306
2016-07-27,144.270,144.750,143.700,144.190,2611769,0.569,50.670
2016-07-28,144.000,144.690,143.480,144.420,1944634,0.509,51.660
2016-07-29,144.090,144.600,143.780,144.270,2604376,0.444,50.942
2016-08-01,144.620,144.770,143.580,143.930,2051324,0.361,49.269
2016-08-02,143.950,143.990,142.960,143.310,2457071,0.242,46.285
2016-08-03,143.350,143.880,142.980,143.630,2217122,0.172,48.035
2016-08-04,143.800,143.910,142.915,143.120,1848763,0.075,45.492
2016-08-05,144.000,145.650,143.920,145.650,3925956,0.199,57.509
2016-08-08,145.290,145.650,144.230,145.560,3516442,0.287,57.028
2016-08-09,145.960,147.449,145.450,147.220,3680558,0.485,63.157
2016-08-10,147.000,147.270,146.130,146.690,2465201,0.593,60.204
2016-08-11,146.460,147.980,146.440,147.740,3272221,0.754,63.814
2016-08-12,147.120,147.750,146.687,147.720,2586764,0.870,63.695
2016-08-15,147.720,147.920,147.120,147.780,2196013,0.956,63.912
2016-08-16,147.620,147.945,147.220,147.240,2121326,0.969,60.419
2016-08-17,147.420,149.330,147.000,149.080,3044156,1.115,67.030
2016-08-18,149.190,149.360,148.530,148.810,2185389,1.196,65.307
2016-08-19,148.400,148.840,147.790,148.750,2641224,1.240,64.907
2016-08-22,148.510,148.800,147.850,148.450,1765628,1.237,62.838
2016-08-23,148.580,149.240,148.580,148.770,2019281,1.246,64.151
2016-08-24,148.500,148.840,148.130,148.410,2269459,1.210,61.517
2016-08-25,148.280,148.710,148.110,148.640,2450008,1.186,62.574
2016-08-26,148.650,149.230,147.220,147.910,2872802,1.096,57.204
2016-08-29,148.230,149.675,148.000,149.300,2726580,1.124,63.608
2016-08-30,149.250,150.240,149.225,150.230,2832865,1.207,67.151
2016-08-31,150.000,150.900,148.660,150.490,5339385,1.279,68.086
2016-09-01,150.700,151.000,148.820,150.350,3020843,1.310,66.980
2016-09-02,150.690,151.050,149.970,150.720,2258482,1.348,68.439
2016-09-06,150.540,150.980,149.310,150.430,4460829,1.340,65.978
2016-09-07,150.000,150.490,149.340,149.580,2437187,1.251,59.254
2016-09-08,149.600,150.100,149.300,149.780,2963446,1.182,60.280
2016-09-09,149.100,149.590,146.560,146.620,4342691,0.863,42.201
2016-09-12,146.370,149.390,145.942,148.970,4323777,0.791,53.395
2016-09-13,147.950,148.130,145.550,146.230,5526743,0.506,42.950
2016-09-14,146.020,146.910,145.330,145.780,3098012,0.242,41.514
2016-09-15,146.000,147.080,145.470,146.660,3300340,0.102,45.362
2016-09-16,146.110,146.230,144.680,145.010,11133668,-0.140,40.042
2016-09-19,145.340,146.190,144.930,145.240,3032077,-0.310,41.080
2016-09-20,145.980,145.980,144.760,144.920,2366980,-0.465,40.042
2016-09-21,145.650,146.490,144.980,146.460,3768915,-0.458,46.984
2016-09-22,146.750,147.090,146.130,146.530,2770957,-0.442,47.283
2016-09-23,146.300,146.490,145.000,145.000,3697795,-0.547,41.745
2016-09-26,144.520,144.960,144.000,144.180,2863732,-0.688,39.102
2016-09-27,144.280,145.380,144.010,145.340,2934596,-0.698,44.459
2016-09-28,145.280,145.420,144.030,145.280,3248288,-0.703,44.242
2016-09-29,145.180,145.520,143.360,143.590,3390240,-0.833,38.541
2016-09-30,144.270,145.380,144.270,144.470,4548077,-0.856,42.683
2016-10-03,144.270,144.310,143.210,143.760,3494015,-0.920,40.322
2016-10-04,143.740,144.200,142.800,143.170,3058918,-1.008,38.420
2016-10-05,143.650,144.295,143.210,144.150,2998844,-0.986,43.212
2016-10-06,144.030,144.100,143.300,143.870,2280020,-0.981,42.201
2016-10-07,143.900,144.940,143.780,144.520,3125105,-0.913,45.393
2016-10-10,145.050,145.680,144.980,145.200,1884076,-0.796,48.592
2016-10-11,145.130,145.140,143.530,143.950,2723046,-0.794,43.543
2016-10-12,143.860,145.290,143.860,144.910,2558082,-0.708,48.011
2016-10-13,143.780,144.050,141.920,143.220,4657604,-0.766,41.747
2016-10-14,143.910,144.890,143.580,144.180,2932812,-0.727,46.053
2016-10-17,144.500,144.760,143.370,143.800,2552831,-0.718,44.646
2016-10-18,144.650,145.090,144.130,144.300,2378540,-0.663,46.942
2016-10-19,144.870,145.710,144.480,144.860,2309724,-0.568,49.471
2016-10-20,144.620,145.430,144.190,144.490,2505024,-0.517,47.848
2016-10-21,143.600,143.950,142.800,143.600,3075436,-0.541,44.102
2016-10-24,144.090,144.890,143.680,143.830,2223791,-0.536,45.294
2016-10-25,143.700,144.160,143.210,143.420,2350168,-0.559,43.512
2016-10-26,143.380,144.460,143.120,143.940,2769767,-0.528,46.392
2016-10-27,144.190,144.780,143.870,144.450,2914968,-0.458,49.131
2016-10-28,144.840,145.290,142.900,144.000,2789915,-0.434,46.856
2016-10-31,144.300,144.690,144.000,144.300,3229545,-0.386,48.566
2016-11-01,144.680,144.860,143.110,143.630,3339391,-0.397,45.078
2016-11-02,143.180,143.860,142.911,143.190,3178519,-0.437,42.899
2016-11-03,143.250,144.450,143.200,143.640,2725230,-0.427,45.785
2016-11-04,143.450,143.800,142.348,142.950,3493290,-0.469,42.258
2016-11-07,144.710,147.170,144.300,146.400,5244628,-0.222,59.189
2016-11-08,146.890,148.140,146.400,147.790,3645649,0.085,63.795
2016-11-09,146.100,151.640,145.100,149.360,8771272,0.450,68.165
2016-11-10,152.000,156.613,151.680,156.060,8142789,1.266,79.525
2016-11-11,155.300,157.280,155.150,156.920,4514407,1.959,80.487
2016-11-14,157.550,158.160,156.530,157.930,5520443,2.560,81.582
2016-11-15,157.610,157.820,156.090,157.460,4780061,2.964,79.351
2016-11-16,157.020,157.590,156.020,157.080,4468911,3.217,77.505
2016-11-17,156.810,158.640,156.300,158.390,4609638,3.482,79.293
2016-11-18,158.350,158.480,157.170,157.750,3383394,3.600,76.110
2016-11-21,158.100,158.710,157.420,158.710,2862410,3.728,77.565
2016-11-22,159.010,159.090,157.830,158.660,3143256,3.781,77.301
2016-11-23,158.660,159.000,157.280,158.110,3056491,3.736,74.304
2016-11-25,158.630,158.630,157.600,158.180,1777189,3.664,74.440
2016-11-28,157.900,158.490,156.890,156.970,4204282,3.469,67.772
2016-11-29,157.509,157.980,156.820,157.680,2973271,3.333,69.499
2016-11-30,158.420,158.890,157.420,157.440,5145568,3.170,68.169
2016-12-01,157.580,160.240,157.510,160.120,4579392,3.220,74.122
2016-12-02,160.050,160.120,158.700,159.390,3854366,3.164,70.267
2016-12-05,160.250,160.680,159.270,160.210,4870528,3.149,72.027
2016-12-06,160.570,161.550,159.929,161.340,3543553,3.192,74.286
2016-12-07,161.940,164.690,161.400,164.690,6043172,3.456,79.556
2016-12-08,164.980,165.953,163.520,164.110,4903603,3.578,76.628
2016-12-09,164.100,165.160,163.070,164.860,3888483,3.692,77.767
2016-12-12,164.650,166.640,164.350,166.120,6759973,3.840,79.569
2016-12-13,166.490,166.990,165.400,166.620,4359210,3.952,80.254
2016-12-14,166.590,167.250,164.540,165.060,4537426,3.871,72.138
2016-12-15,165.500,167.020,164.800,165.730,3985597,3.816,73.383
2016-12-16,166.140,166.150,164.330,164.760,7046167,3.652,68.604
2016-12-19,165.190,165.650,164.480,165.350,2972529,3.529,69.888
2016-12-20,166.150,166.420,165.400,166.360,3103185,3.474,72.000
2016-12-21,166.400,166.670,165.550,165.950,2480669,3.357,69.858
2016-12-22,165.770,166.116,164.890,166.030,2532629,3.235,70.045
2016-12-23,166.260,166.440,164.770,165.320,2043071,3.045,66.119
2016-12-27,165.510,165.820,164.780,164.950,2153783,2.832,64.103
2016-12-28,165.450,165.640,163.560,163.750,2626808,2.537,57.932
2016-12-29,163.930,164.470,163.010,163.050,2539586,2.222,54.629
2016-12-30,163.160,164.030,162.620,162.980,4041440,1.943,54.295
2017-01-03,164.340,164.710,162.440,163.830,4138295,1.771,57.673
2017-01-04,164.450,164.570,163.000,164.080,3569114,1.636,58.642
2017-01-05,164.060,164.140,162.180,163.300,2982464,1.449,54.456
2017-01-06,163.440,163.800,162.640,163.410,2697027,1.295,54.944
2017-01-09,163.040,163.250,162.020,162.020,3564715,1.048,47.947
2017-01-10,162.000,162.740,161.410,161.470,2672259,0.800,45.479
2017-01-11,161.540,162.450,161.030,162.230,3305896,0.656,49.358
2017-01-12,162.000,162.145,160.330,161.410,3229427,0.471,45.589
2017-01-13,161.810,163.130,161.510,161.900,3081776,0.359,48.138
2017-01-17,161.960,162.000,159.300,159.640,4713174,0.088,39.052
2017-01-18,160.040,160.860,159.430,160.490,3074731,-0.058,43.380
2017-01-19,160.820,161.120,159.110,159.410,3173019,-0.258,39.538
2017-01-20,160.210,160.780,159.580,160.210,4176128,-0.348,43.528
2017-01-23,160.190,160.280,158.610,158.810,3434371,-0.526,38.714
2017-01-24,159.260,161.090,158.770,160.720,4012503,-0.508,47.281
2017-01-25,162.000,164.630,161.390,164.250,4500048,-0.205,58.756
2017-01-26,164.880,165.030,164.080,164.920,3132477,0.087,60.513
2017-01-27,164.930,165.300,163.460,164.400,2520335,0.274,58.433
2017-01-30,164.200,164.910,163.220,164.800,3213849,0.449,59.584
2017-01-31,164.640,165.060,163.080,164.140,3099569,0.528,56.790
2017-02-01,164.750,165.200,163.300,163.610,2907254,0.542,54.576
2017-02-02,163.310,163.310,162.270,163.000,3041976,0.498,52.061
2017-02-03,164.000,164.190,162.520,163.940,3352667,0.533,55.467
2017-02-06,163.880,163.930,163.040,163.420,2853291,0.513,53.215
2017-02-07,163.621,163.850,162.580,162.930,2447060,0.452,51.109
2017-02-08,162.900,163.130,162.150,162.870,2247144,0.394,50.843
2017-02-09,163.430,164.423,162.820,164.040,2901875,0.438,55.676
2017-02-10,164.590,164.680,163.600,164.010,3647117,0.465,55.525
2017-02-13,164.710,166.240,164.440,165.850,2959149,0.628,62.271
2017-02-14,165.850,167.000,165.170,166.950,3057943,0.836,65.628
2017-02-15,167.210,167.340,166.120,167.280,4349610,1.015,66.589
2017-02-16,167.280,167.800,166.100,167.740,3156206,1.181,67.934
2017-02-17,167.560,168.700,166.710,168.570,3717040,1.364,70.260
2017-02-21,168.920,169.650,168.470,168.920,4416873,1.520,71.209
2017-02-22,168.920,169.700,168.327,169.610,3301505,1.679,73.035
2017-02-23,169.960,170.160,169.108,170.150,3377204,1.828,74.403
2017-02-24,169.500,170.275,169.220,170.220,4023408,1.930,74.583
2017-02-27,170.900,171.200,170.320,170.630,3739406,2.020,75.663
2017-02-28,170.900,172.200,170.510,171.420,6464513,2.131,77.634
2017-03-01,173.700,177.410,173.700,177.280,7137998,2.660,86.421
2017-03-02,177.860,177.860,175.480,175.890,4154760,2.934,78.539
2017-03-03,175.970,176.460,175.040,175.680,3572949,3.099,77.391
2017-03-06,175.440,175.880,174.510,175.400,3379090,3.170,75.799
2017-03-07,175.580,175.760,174.900,175.300,2645485,3.182,75.204
2017-03-08,175.890,176.000,174.800,174.970,3334427,3.128,73.164
2017-03-09,175.700,175.850,174.815,175.370,2955941,3.083,74.082
2017-03-10,176.000,176.140,174.450,174.980,3789727,2.981,71.513
2017-03-13,175.290,175.600,174.690,175.390,3333568,2.900,72.589
2017-03-14,175.220,175.430,174.230,174.730,2972477,2.750,68.128
2017-03-15,174.980,175.080,173.770,174.670,3929519,2.597,67.721
2017-03-16,175.150,175.430,173.700,174.080,3119576,2.401,63.688
2017-03-17,173.890,173.890,172.320,172.820,6740590,2.119,56.015
2017-03-20,172.300,172.868,171.600,172.070,3340694,1.814,51.999
2017-03-21,172.160,172.440,169.030,169.470,4984137,1.347,41.020
2017-03-22,169.270,170.040,168.020,169.300,3257059,0.952,40.419
2017-03-23,169.660,171.360,169.210,169.890,3143052,0.679,43.512
2017-03-24,170.450,170.450,168.020,168.660,4131582,0.359,38.970
2017-03-27,166.890,167.510,165.800,167.440,4886740,0.007,35.061
2017-03-28,167.280,168.612,166.360,168.310,4598261,-0.199,39.706
2017-03-29,168.000,168.300,166.440,166.590,4776445,-0.496,34.459
2017-03-30,166.300,167.690,166.000,167.360,3399288,-0.661,38.384
2017-03-31,167.410,167.600,166.340,166.680,3564732,-0.837,36.316
2017-04-03,166.760,167.000,165.320,166.870,3986871,-0.951,37.332
2017-04-04,166.610,167.000,166.140,166.860,2853075,-1.030,37.298
2017-04-05,167.450,168.230,165.670,165.830,5231101,-1.162,33.900
2017-04-06,165.640,166.995,165.020,166.470,3892319,-1.201,37.698
2017-04-07,165.620,166.890,165.480,166.170,2594139,-1.242,36.636
2017-04-10,166.200,167.000,165.975,166.350,3016005,-1.246,37.769
2017-04-11,165.800,166.220,164.850,165.700,3488171,-1.286,35.312
2017-04-12,165.070,165.480,164.660,165.110,3419655,-1.350,33.201
2017-04-13,164.980,165.280,162.870,162.900,3655089,-1.561,26.750
2017-04-17,163.610,164.630,162.670,164.350,3414360,-1.593,35.593
2017-04-18,163.870,164.230,163.090,163.690,3006192,-1.653,33.604
2017-04-19,164.100,164.490,162.280,162.760,3932873,-1.755,30.978
2017-04-20,163.290,165.235,163.040,164.980,3729459,-1.638,42.525
2017-04-21,164.400,164.950,163.340,163.410,5122460,-1.652,37.719
2017-04-24,165.700,165.990,164.400,165.780,4136294,-1.456,47.386
2017-04-25,166.920,167.960,166.600,167.530,4268529,-1.146,53.166
2017-04-26,167.500,168.950,167.250,167.630,4092828,-0.882,53.480
2017-04-27,167.650,167.810,165.500,166.550,4290201,-0.752,49.606
2017-04-28,166.280,166.550,164.680,165.210,3045003,-0.748,45.228
2017-05-01,165.800,166.320,165.350,165.440,3135353,-0.717,46.107
2017-05-02,165.900,166.330,165.160,166.050,2781230,-0.637,48.470
2017-05-03,165.700,167.080,165.500,166.730,2982169,-0.513,51.046
2017-05-04,167.640,168.040,166.220,166.340,3643844,-0.440,49.517
2017-05-05,167.120,167.140,165.879,166.550,3578534,-0.362,50.379
2017-05-08,166.500,166.600,164.100,165.020,5163961,-0.419,44.427
2017-05-09,165.170,165.240,163.000,163.460,3840847,-0.582,39.326
2017-05-10,163.340,163.880,163.030,163.720,3237362,-0.684,40.551
2017-05-11,163.580,163.770,162.390,163.270,3285904,-0.791,39.080
2017-05-12,163.060,163.490,162.470,163.320,3592274,-0.862,39.343
2017-05-15,163.810,164.080,163.260,163.800,3008249,-0.869,41.938
2017-05-16,164.100,164.290,163.250,163.610,2435515,-0.881,41.187
2017-05-17,162.440,162.860,161.180,161.260,4842212,-1.067,33.256
2017-05-18,161.500,162.620,160.930,161.620,3646410,-1.172,35.311
2017-05-19,161.860,164.080,161.580,163.240,4164952,-1.112,43.710
2017-05-22,164.800,165.480,163.940,165.130,4351308,-0.901,51.605
2017-05-23,165.400,165.770,164.874,165.480,3352203,-0.698,52.922
2017-05-24,165.900,165.900,164.550,164.930,2628453,-0.574,50.592
2017-05-25,165.230,165.500,164.710,165.300,2605455,-0.442,52.119
2017-05-26,165.250,165.880,165.018,165.690,2156398,-0.301,53.742
2017-05-30,165.790,165.870,164.470,165.110,3061038,-0.235,50.975
2017-05-31,165.270,165.450,164.100,165.280,5681599,-0.166,51.759
2017-06-01,165.750,166.690,164.750,166.660,3331483,-0.000,57.676
2017-06-02,166.130,166.920,165.850,166.290,3919905,0.100,55.703
2017-06-05,166.430,167.134,166.330,166.520,2303576,0.196,56.695
2017-06-06,166.120,166.720,165.880,166.130,2752253,0.238,54.468
2017-06-07,166.140,166.750,165.870,166.500,2987775,0.297,56.225
2017-06-08,166.350,167.940,166.230,166.940,4778492,0.376,58.286
2017-06-09,167.670,170.140,167.420,170.000,3782397,0.677,69.160
2017-06-12,169.430,170.650,169.260,170.500,4662747,0.945,70.512
2017-06-13,171.500,171.820,170.900,171.470,3145626,1.222,72.987
2017-06-14,170.920,171.500,169.550,171.450,3344536,1.423,72.852
2017-06-15,170.600,170.922,169.570,170.550,3279658,1.493,66.827
2017-06-16,170.600,171.040,169.750,170.480,6505945,1.525,66.367
2017-06-19,171.390,171.950,170.780,171.550,2869440,1.618,69.788
2017-06-20,171.680,171.680,170.450,170.550,2470100,1.592,63.307
2017-06-21,170.610,170.780,169.340,169.620,2365345,1.480,57.919
2017-06-22,169.330,169.670,168.310,168.320,2673903,1.272,51.342
2017-06-23,169.270,169.270,166.640,167.220,4046814,1.006,46.527
